"match_id","home_team_id","away_team_id","competition_id","season_id","date_time","gameweek","home_ft_score","away_ft_score","home_corners","away_corners"
7512160,10531,1616,346,187482,2022-03-08 19:45:00,26,1,5,2,5
8785027,2462,2975,426,188082,2022-09-03 16:30:00,5,4,0,4,3
6593848,1626,1669,346,186333,2021-03-03 17:30:00,34,1,0,2,1
8819539,1650,10529,346,188096,2022-10-19 18:45:00,16,3,0,5,2
6593982,1641,1642,346,186333,2021-01-02 15:00:00,23,0,1,6,7
7485163,1614,1624,364,187475,2022-04-09 16:30:00,32,0,4,9,3
8341343,5655,5643,255,187965,2022-09-05 23:00:00,25,1,2,13,2
8341414,5685,5643,255,187965,2022-09-18 14:00:00,27,1,1,5,2
6639580,3197,3205,524,186353,2020-12-12 14:00:00,11,4,1,1,4
10567010,3770,19830,412,189971,2023-08-25 19:00:00,3,3,3,1,10
8819900,1638,1621,346,188096,2023-05-08 14:00:00,46,3,4,3,6
10517494,1626,1631,346,188987,2023-09-20 19:00:00,7,0,2,10,1
10521432,687,681,795,189012,2024-02-10 15:15:00,24,0,1,7,4
9967507,5651,5646,255,188756,2023-07-02 19:00:00,13,2,2,7,2
6593718,1626,1637,346,186333,2021-05-01 14:00:00,45,4,1,5,2
8819682,1641,1640,346,188096,2023-02-28 19:45:00,29,0,0,4,2
10521228,756,696,795,189012,2023-12-18 20:00:00,17,3,0,3,2
7606795,3157,3187,524,187528,2021-12-19 19:45:00,18,0,1,5,5
10517501,1643,1626,346,188987,2023-09-02 14:00:00,5,2,1,2,6
10517495,1630,1644,346,188987,2023-09-23 14:00:00,8,3,0,8,1
10567121,3779,3793,412,189971,2023-12-10 14:00:00,15,2,1,4,3
8826864,3192,3159,524,188160,2023-02-07 19:45:00,21,0,3,6,3
8341206,5646,5659,255,187965,2022-06-09 22:00:00,10,4,0,7,4
8823084,684,690,795,188124,2023-02-18 15:15:00,22,2,1,4,6
8785298,2449,2463,426,188082,2023-01-29 14:30:00,18,0,0,7,7
7517744,3773,3766,412,187374,2022-02-19 16:00:00,25,1,1,4,4
10521252,678,714,795,189012,2023-12-20 20:30:00,18,1,0,5,2
10572090,2448,2460,426,188974,2023-10-27 18:30:00,9,2,2,5,4
6184845,5654,5653,255,186667,2020-08-09 19:00:00,1,0,1,9,2
10480222,1646,1612,364,188989,2023-12-26 17:30:00,19,0,2,4,4
6639410,3197,3166,524,186353,2021-03-20 14:00:00,28,2,3,10,3
10572223,2975,2451,426,188974,2024-04-13 13:30:00,29,3,0,6,4
7536039,681,696,795,187526,2022-04-10 12:00:00,31,1,0,7,3
7517888,19830,3777,412,187374,2021-12-05 14:00:00,17,4,0,5,4
7536127,687,696,795,187526,2022-03-13 17:30:00,28,1,0,6,4
10567085,3766,3797,412,189971,2023-10-22 18:45:00,9,1,2,10,3
10521108,700,708,795,189012,2023-08-26 17:00:00,3,1,1,7,3
10480186,1636,1611,364,188989,2023-10-21 19:00:00,9,1,2,5,4
8823206,680,675,795,188124,2023-05-27 17:00:00,37,1,2,1,1
6542893,2444,2482,426,186265,2021-01-30 14:30:00,19,4,1,10,4
8785113,2481,2462,426,188082,2022-11-05 14:30:00,13,1,2,3,7
7246099,5650,5656,255,187168,2021-12-10 00:30:00,38,1,0,11,4
8819747,1640,1632,346,188096,2023-02-25 12:30:00,34,2,1,4,7
8827037,3185,3161,524,188160,2023-06-03 16:30:00,38,0,1,6,4
6589479,1636,1611,364,186810,2020-12-17 20:00:00,13,2,3,6,3
6639536,3160,3185,524,186353,2021-01-03 14:00:00,15,0,3,9,3
6425261,3773,3779,412,186243,2021-01-09 20:00:00,19,0,1,4,4
7517790,3766,3797,412,187374,2021-08-22 11:00:00,3,3,3,5,8
6185023,5669,5660,255,186667,2020-10-24 22:00:00,18,2,1,5,8
8341456,5646,5666,255,187965,2022-10-23,33,3,0,9,7
7516729,2447,2457,426,187511,2022-05-14 13:30:00,34,2,1,3,1
7536180,680,702,795,187526,2022-02-11 20:00:00,24,2,0,5,4
11932948,5650,5659,255,189744,2024-08-11 14:00:00,22,3,2,6,12
7536324,698,675,795,187526,2022-01-02 13:00:00,19,1,0,2,9
11293428,1618,1631,346,188987,2023-12-18 20:00:00,22,2,3,3,2
7535902,687,713,795,187526,2021-08-22 15:00:00,2,1,0,5,4
7485257,1623,1651,364,187475,2022-01-02 14:00:00,21,2,3,8,5
6593824,1642,1637,346,186333,2021-03-13 15:00:00,36,1,1,4,6
10567125,3773,3766,412,189971,2023-12-02 16:00:00,14,3,2,3,6
8341366,5648,5707,255,187965,2022-08-07 19:00:00,21,1,0,10,6
11933083,5707,5677,255,189744,2024-11-30 22:30:00,36,1,2,3,4
6639622,3219,3205,524,186353,2020-11-07 17:00:00,7,0,3,2,4
6184955,5648,5660,255,186667,2020-09-28 23:00:00,12,4,0,5,4
10607641,3192,3157,524,188994,2023-12-22 19:45:00,17,2,2,6,6
8776801,1659,1669,364,188095,2022-10-01 14:00:00,9,0,0,7,8
7606953,3172,3166,524,187528,2021-08-28 16:30:00,2,0,0,5,5
8776757,1624,1629,364,188095,2022-08-20 11:30:00,3,1,0,8,6
9967565,5643,5677,255,188756,2023-10-07 19:00:00,26,4,6,6,4
8634702,1642,1636,346,187482,2022-05-17 18:45:00,2,1,2,6,8
8826771,3205,3176,524,188160,2022-10-30 14:00:00,12,1,2,5,5
11933023,5649,5812,255,189744,2024-10-26 19:30:00,31,3,1,4,3
10517518,1638,1630,346,188987,2023-09-17 11:00:00,6,0,3,8,8
8826841,3236,3315,524,188160,2023-01-22 14:00:00,19,1,1,10,4
10480413,1651,1628,364,188989,2024-02-03 15:00:00,23,4,1,3,2
10521332,756,681,795,189012,2024-03-09 20:00:00,28,2,0,5,7
8785239,2448,2445,426,188082,2023-04-09 15:30:00,27,2,3,7,4
10567201,3773,3787,412,189971,2024-05-19 19:00:00,34,2,2,1,0
6542782,2454,2459,426,186265,2021-04-25 16:00:00,31,5,0,4,1
6593713,10531,1647,346,186333,2021-05-01 14:00:00,45,2,1,4,6
8341149,5655,5669,255,187965,2022-05-21 21:30:00,7,0,0,6,2
11932886,5641,5648,255,189744,2024-07-11 23:00:00,16,1,1,2,5
7536015,684,676,795,187526,2022-05-07 19:00:00,35,1,2,4,8
10521240,682,687,795,189012,2023-12-09 17:30:00,16,0,3,5,3
7536073,676,680,795,187526,2022-04-03 19:00:00,30,1,0,9,2
10480072,1611,1629,364,188989,2023-08-14 19:00:00,1,1,0,8,7
10566992,3771,3803,412,189971,2023-08-26 17:00:00,3,2,0,3,10
7511935,1640,1673,346,187482,2022-04-30 14:00:00,45,1,2,10,3
7512210,10529,1636,346,187482,2021-12-04 15:00:00,21,2,3,5,2
8786337,3788,3773,412,188122,2023-05-21 15:00:00,36,1,3,3,5
7485186,1629,1628,364,187475,2022-03-05 15:00:00,28,0,2,7,7
10517639,10531,1626,346,188987,2023-10-04 18:45:00,10,2,1,8,7
10480405,1609,1613,364,188989,2024-02-24 20:00:00,26,4,1,9,0
6632575,692,675,795,186267,2021-03-20 15:15:00,28,1,3,1,7
7246283,5653,5663,255,187168,2021-05-30 14:00:00,1,1,2,5,4
6589386,1623,1651,364,186810,2020-10-03 14:00:00,4,4,2,3,10
8826788,3235,3157,524,188160,2022-11-08 19:45:00,14,0,0,2,4
7485446,1651,1631,364,187475,2021-09-19 13:00:00,5,2,1,4,9
7606966,3173,3193,524,187528,2021-09-12 13:00:00,3,2,3,2,6
6543004,2445,2462,426,186265,2020-11-07 14:30:00,7,2,2,10,8
8819715,1627,1635,346,188096,2023-03-07 20:00:00,29,1,0,1,2
6594259,1663,1660,346,186333,2020-09-12 14:00:00,1,0,1,5,6
8341238,5669,5660,255,187965,2022-06-04 22:00:00,9,1,1,5,6
8777078,1609,1651,364,188095,2023-05-14 15:30:00,36,0,3,5,2
8786350,3770,3799,412,188122,2023-06-03 19:00:00,38,1,0,8,1
6589453,1633,1614,364,186810,2020-11-30 20:00:00,10,2,1,3,7
8777095,1612,1614,364,188095,2023-05-20 14:00:00,37,1,1,9,3
6639672,3173,3162,524,186353,2020-09-26 16:00:00,2,0,2,3,6
6542990,2451,2443,426,186265,2020-11-27 19:30:00,9,5,3,0,5
10517612,1650,1640,346,188987,2023-09-30 14:00:00,9,1,3,4,5
10567056,3788,3773,412,189971,2023-11-04 16:00:00,11,0,0,1,5
6593760,1678,1660,346,186333,2021-04-10 14:00:00,41,1,3,4,3
10517788,1655,1626,346,188987,2023-12-03 13:30:00,19,1,2,6,6
8341233,5812,5666,255,187965,2022-06-08 23:30:00,10,2,1,8,6
7606643,3176,3178,524,187528,2022-04-03 10:30:00,31,1,0,5,0
8827036,3315,3176,524,188160,2023-06-02 18:30:00,38,1,3,2,4
10607631,3162,3254,524,188994,2023-12-29 19:45:00,18,3,1,6,2
6425410,3776,3813,412,186243,2021-03-21 16:05:00,30,1,2,8,0
8785977,3799,3769,412,188122,2023-02-12 14:00:00,23,1,1,6,4
7485258,1626,1623,364,187475,2022-01-15 15:00:00,22,2,1,8,8
10521266,708,684,795,189012,2023-12-03 15:15:00,15,0,0,4,6
7516632,2448,2975,426,187511,2022-02-27 14:30:00,24,0,1,5,0
12337157,5650,5657,255,189744,2024-06-19 23:00:00,10,2,0,5,4
8826943,3168,3164,524,188160,2023-04-16 10:30:00,30,1,1,11,8
10521264,675,846,795,189012,2023-12-02 17:30:00,15,2,0,6,0
7512126,1664,1655,346,187482,2022-02-05 15:00:00,30,3,1,6,4
7485367,1628,1629,364,187475,2021-11-06 15:00:00,11,2,0,4,6
7512141,1641,1618,346,187482,2022-01-15 15:00:00,27,1,1,7,7
8785244,2449,2446,426,188082,2023-04-01 13:30:00,26,0,3,7,5
7535991,675,695,795,187526,2022-05-12 19:30:00,36,6,0,6,6
7536322,700,680,795,187526,2022-01-03 20:15:00,19,0,1,2,8
10607806,3178,3193,524,188994,2024-02-03 14:00:00,23,0,0,6,6
10517852,1618,1634,346,188987,2023-11-04 15:00:00,15,2,2,7,8
8785314,2447,2454,426,188082,2023-05-13 16:30:00,32,5,2,10,4
10607659,3163,3194,524,188994,2023-12-03 14:00:00,14,3,3,5,3
10521424,681,682,795,189012,2024-05-25 12:00:00,38,1,1,6,4
8819351,1641,1672,346,188096,2022-08-06 14:00:00,2,0,0,4,1
10521210,692,698,795,189012,2023-10-08 16:30:00,9,2,2,13,1
7517903,3788,3803,412,187374,2021-11-07 14:00:00,13,1,2,3,6
9967604,5648,5640,255,188756,2023-09-21 00:30:00,24,1,0,7,3
7485313,1644,1631,364,187475,2022-05-15 13:00:00,37,1,5,7,3
11873041,5656,5648,255,189744,2024-04-28 19:00:00,4,3,0,6,8
6425283,3799,3771,412,186243,2020-12-23 20:00:00,17,2,1,2,8
7536084,846,713,795,187526,2022-04-03 16:30:00,30,2,2,5,4
8341500,5643,5638,255,187965,2022-11-13 19:00:00,38,0,4,3,4
6632775,692,687,795,186267,2020-11-01 15:00:00,8,1,4,2,3
8819783,1635,1618,346,188096,2023-03-04 15:00:00,35,1,1,2,1
7516815,2451,2453,426,187511,2021-10-23 13:30:00,9,0,2,7,1
7535898,678,676,795,187526,2021-08-21 20:00:00,2,1,1,13,2
8785134,2454,2482,426,188082,2022-08-06 13:30:00,1,3,1,5,1
6632535,802,698,795,186267,2021-04-25 12:00:00,32,0,2,1,0
6632548,696,682,795,186267,2021-04-21 19:00:00,31,2,1,3,8
8341177,5656,5666,255,187965,2022-04-16 22:00:00,2,3,0,7,2
6639506,3164,3163,524,186353,2021-01-16 19:45:00,18,2,1,11,5
7511922,1627,1663,346,187482,2022-05-07 11:30:00,46,4,0,6,1
11261196,5677,5707,255,188756,2023-11-09 23:00:00,33,0,3,7,4
7517949,3799,3771,412,187374,2021-09-22 19:00:00,7,0,0,4,2
7512002,10531,1618,346,187482,2022-03-19 15:00:00,39,0,0,1,6
7536201,691,676,795,187526,2022-02-13 20:00:00,24,2,2,3,5
6184957,5646,5654,255,186667,2020-09-27 19:00:00,12,1,1,5,4
7485394,1611,1609,364,187475,2021-12-02 20:15:00,14,3,2,3,8
7245925,5654,5669,255,187168,2021-11-30 23:00:00,36,2,1,8,6
7245940,5653,5650,255,187168,2021-11-20 22:00:00,34,2,0,5,1
8827033,3163,3159,524,188160,2023-06-04 19:00:00,38,0,1,6,14
12337156,5654,5677,255,189744,2024-06-20 23:00:00,10,2,1,6,2
7536038,695,676,795,187526,2022-04-10 19:00:00,31,2,3,4,3
7606620,3157,3176,524,187528,2022-05-01 13:00:00,35,1,0,2,2
6185091,5646,5677,255,186667,2020-12-12 22:00:00,25,3,0,8,7
8823022,702,756,795,188124,2022-11-08 18:00:00,14,1,2,2,5
10521466,674,698,795,189012,2024-03-09 13:00:00,28,1,0,5,5
7606817,3191,3162,524,187528,2021-12-22 15:30:00,19,1,3,4,4
10480407,1646,1616,364,188989,2024-02-03 15:00:00,23,2,2,2,13
8341313,5648,5663,255,187965,2022-09-10 22:00:00,26,2,1,5,6
7245916,5653,5648,255,187168,2021-11-28 19:00:00,36,2,1,7,3
10572068,2443,2460,426,188974,2023-09-02 13:30:00,3,4,0,1,7
6594105,1650,1643,346,186333,2020-11-24 19:00:00,13,3,2,5,4
7518026,3782,3788,412,187374,2021-08-08 13:00:00,1,1,1,8,4
8826709,3236,3159,524,188160,2022-09-18 13:00:00,7,1,0,5,3
6184895,5648,5657,255,186667,2020-08-29 22:00:00,6,2,1,2,4
7516592,2459,2457,426,187511,2022-04-30 13:30:00,32,1,1,2,6
7536226,700,696,795,187526,2021-10-23 14:15:00,10,0,2,14,3
9967689,5677,5648,255,188756,2023-10-31 22:00:00,31,1,0,2,4
9967537,5640,5656,255,188756,2023-08-20,20,1,1,10,3
6632588,696,700,795,186267,2021-03-13 13:00:00,27,1,1,2,5
10521451,700,674,795,189012,2024-01-14 15:15:00,20,1,4,3,1
8785803,3770,3767,412,188122,2022-09-03 19:00:00,6,0,3,1,7
7485473,1628,1624,364,187475,2021-09-11 11:30:00,4,3,0,8,2
10518691,1621,1634,346,188987,2024-03-29 17:30:00,39,0,1,9,1
6593873,1659,10529,346,186333,2021-02-24 19:45:00,32,1,2,4,5
10607812,3172,3254,524,188994,2024-01-15 19:45:00,20,5,0,8,2
7246162,5649,5673,255,187168,2021-07-24 20:00:00,13,1,1,8,5
8823035,684,678,795,188124,2022-12-29 18:15:00,15,0,0,2,7
11932966,5642,5657,255,189744,2024-09-01 21:30:00,25,0,1,10,3
7606905,3163,3194,524,187528,2021-10-27 16:30:00,10,1,1,7,4
7535896,681,692,795,187526,2021-08-23 20:00:00,2,0,0,1,2
7512289,1650,1673,346,187482,2021-11-24 19:45:00,19,1,0,9,4
11932866,5644,5657,255,189744,2024-07-07 21:00:00,15,1,2,4,4
6639327,3176,3162,524,186353,2021-05-08 18:45:00,35,2,0,5,7
7246113,5638,5650,255,187168,2021-12-06 22:00:00,37,3,1,7,6
6589527,1616,1611,364,186810,2021-01-20 20:15:00,18,1,2,2,8
10518674,1638,1627,346,188987,2024-03-29 13:00:00,39,1,1,6,4
7512067,1640,1641,346,187482,2022-02-26 15:00:00,35,1,1,4,8
10607587,3192,3187,524,188994,2023-11-04 14:00:00,11,0,2,8,9
6632655,692,701,795,186267,2021-01-24 17:30:00,20,1,1,0,6
7485116,1644,1646,364,187475,2022-04-30 14:00:00,35,1,2,999,999
10567221,3787,19830,412,189971,2024-05-12 19:00:00,33,0,2,3,3
8826979,3236,3158,524,188160,2023-05-03 19:00:00,33,1,1,4,3
6425499,3777,3770,412,186243,2021-01-24 14:00:00,21,2,0,4,6
7606963,3178,3164,524,187528,2021-09-19 10:30:00,4,0,3,7,8
6589580,1612,1625,364,186810,2021-02-07 16:30:00,23,1,4,6,1
8777054,1669,1642,364,188095,2023-04-29 14:00:00,34,2,1,6,0
7516697,2469,2460,426,187511,2022-01-22 14:30:00,20,2,1,7,8
8819433,1618,10531,346,188096,2022-11-08 19:45:00,9,2,2,12,1
11933030,5646,5663,255,189744,2024-10-26 19:30:00,31,2,2,3,3
8341398,5669,5707,255,187965,2022-10-16 19:00:00,32,1,1,10,7
10607616,3168,3254,524,188994,2023-12-16 14:00:00,16,2,1,5,4
8776731,1633,1625,364,188095,2022-08-07 15:30:00,1,0,2,1,4
6589589,1628,1646,364,186810,2021-02-13 15:00:00,24,0,3,7,4
7606887,3178,3161,524,187528,2021-10-27 18:45:00,10,0,2,5,6
7512314,10531,1627,346,187482,2021-10-20 18:45:00,13,2,1,5,3
6639604,3194,3315,524,186353,2020-11-22 14:00:00,8,0,2,6,1
8341121,5650,5685,255,187965,2022-04-11 23:00:00,1,2,2,5,4
6425231,19830,3802,412,186243,2020-08-23 11:00:00,1,2,2,8,1
7535967,691,674,795,187526,2022-05-14 16:30:00,37,1,1,2,3
11932843,5653,5812,255,189744,2024-06-30 14:00:00,13,1,1,5,7
9967499,5707,5659,255,188756,2023-06-22 23:00:00,11,0,1,6,2
6425426,3770,3802,412,186243,2021-03-03 20:00:00,28,1,2,6,3
6593910,1673,1678,346,186333,2021-02-13 15:00:00,29,2,3,2,2
7511910,1642,1659,346,187482,2021-08-14 14:00:00,2,1,2,6,4
6593887,1638,1678,346,186333,2021-02-20 15:00:00,31,0,0,2,0
7517983,3802,3767,412,187374,2021-08-29 18:45:00,4,0,2,3,3
10480373,1646,1642,364,188989,2024-05-19 15:00:00,38,1,2,4,3
7512303,1642,1616,346,187482,2021-10-24 14:00:00,14,0,4,5,1
6593803,1673,1659,346,186333,2021-04-13 16:30:00,38,1,2,6,5
10517614,1630,1655,346,188987,2023-10-07 14:00:00,11,2,1,8,7
10572125,2658,2447,426,188974,2024-02-02 19:30:00,20,0,0,4,6
7517751,3799,3795,412,187374,2022-01-23 14:00:00,22,2,1,3,3
7485255,1669,1629,364,187475,2022-01-22 15:00:00,23,1,2,6,3
7606974,3161,3193,524,187528,2021-08-21 16:30:00,1,4,0,8,2
7516583,2482,2453,426,187511,2022-04-30 16:30:00,32,3,4,4,5
6542858,2459,2451,426,186265,2021-02-19 19:30:00,22,0,3,3,8
10607747,3194,3185,524,188994,2024-05-12 13:00:00,36,1,2,7,4
7246061,5638,5812,255,187168,2021-09-19 19:00:00,21,2,1,8,6
10566979,3776,3770,412,189971,2023-08-20 11:00:00,2,2,0,7,5
10517524,1634,10529,346,188987,2023-09-02 14:00:00,5,3,2,6,3
8822978,682,681,795,188124,2022-10-17 19:00:00,9,2,0,8,4
8823145,686,678,795,188124,2023-05-01 17:00:00,32,1,1,5,7
7246112,5644,5812,255,187168,2021-12-06 23:00:00,37,1,2,11,3
8826970,3163,3235,524,188160,2023-04-23 13:00:00,31,3,0,3,8
8819496,1635,1637,346,188096,2022-09-17 14:00:00,11,0,1,2,3
9967387,5654,5656,255,188756,2023-05-21 19:00:00,7,1,0,6,9
10518419,10529,1641,346,188987,2024-02-10 15:00:00,31,0,2,4,0
8341455,5663,5660,255,187965,2022-10-27 22:00:00,34,3,1,3,3
7485203,1633,1613,364,187475,2022-02-19 12:30:00,26,1,1,4,7
9967371,5657,5655,255,188756,2023-05-14 19:00:00,6,0,1,14,1
7245935,5651,5653,255,187168,2021-11-16 19:00:00,33,0,1,3,6
7485114,1611,1669,364,187475,2022-05-02 19:00:00,35,3,0,3,8
8785012,2453,2447,426,188082,2022-08-12 18:30:00,2,1,3,9,2
10572031,2447,2443,426,188974,2023-10-20 18:30:00,8,1,0,10,4
10567029,3777,3802,412,189971,2023-09-03 13:00:00,4,2,2,4,1
10572296,2446,2445,426,188974,2024-04-27 16:30:00,31,2,2,5,2
10517607,1631,1639,346,188987,2023-10-07 14:00:00,11,2,0,4,4
8341165,5644,5666,255,187965,2022-05-01 22:00:00,4,0,0,18,2
6425482,3772,3776,412,186243,2021-02-03 18:00:00,23,0,3,1,2
8826993,3168,3194,524,188160,2023-05-07 18:45:00,34,0,1,4,4
7536061,679,674,795,187526,2022-01-22 20:00:00,22,3,2,5,4
6639629,3158,3176,524,186353,2020-11-01 17:00:00,6,2,0,7,4
9967484,5677,5649,255,188756,2023-07-01 21:30:00,13,1,2,7,2
6184959,5653,5649,255,186667,2020-09-27,12,3,1,9,4
10607779,3172,3178,524,188994,2024-04-28 16:00:00,34,2,0,8,1
8777062,1610,1669,364,188095,2023-04-26 18:45:00,33,0,2,5,2
7536268,681,687,795,187526,2021-11-07 17:30:00,13,0,2,5,2
10517826,1634,10531,346,188987,2023-11-11 15:00:00,16,3,2,6,2
8776919,1619,1642,364,188095,2023-01-04 19:30:00,19,0,1,6,2
10607561,3168,3185,524,188994,2023-10-28 16:00:00,10,0,1,3,0
6593948,1640,1642,346,186333,2021-02-02 19:00:00,26,1,2,6,5
11873114,5657,5642,255,189744,2024-05-12 21:30:00,6,2,1,4,4
8786183,3776,3797,412,188122,2023-02-01 18:00:00,21,0,0,8,3
10567031,3770,3771,412,189971,2023-09-01 19:00:00,4,1,1,2,7
6632826,676,682,795,186267,2020-09-27 19:00:00,3,4,0,8,4
8341205,5638,5673,255,187965,2022-06-12 19:00:00,11,1,0,2,4
6589564,1633,1612,364,186810,2021-01-31 16:30:00,21,1,3,6,4
8777040,1612,1609,364,188095,2023-04-09 15:30:00,30,2,2,5,4
6185158,5656,5685,255,186667,2021-01-25 23:00:00,32,0,2,8,3
7516865,2500,2454,426,187511,2021-08-29 13:30:00,3,2,1,4,8
6184995,5654,5685,255,186667,2020-10-15 23:00:00,16,1,1,5,1
6632506,690,684,795,186267,2021-05-02 12:00:00,34,1,1,3,2
8826822,3166,3172,524,188160,2023-01-09 19:45:00,17,1,2,4,0
6594191,1638,1660,346,186333,2020-10-20 18:45:00,6,2,0,8,3
10607676,3315,3172,524,188994,2023-08-20 16:30:00,1,0,2,7,7
8785194,2448,2482,426,188082,2023-02-04 14:30:00,19,5,2,6,6
11933038,5677,5638,255,189744,2024-11-06 00:30:00,32,0,3,10,3
10567037,3771,3780,412,189971,2023-09-17 15:05:00,5,0,0,6,1
10567290,3767,3793,412,189971,2024-04-27 19:00:00,31,3,3,11,2
7245938,5673,5812,255,187168,2021-11-17 22:00:00,33,0,0,2,5
7246234,5673,5650,255,187168,2021-06-24 19:00:00,6,1,1,8,3
6589494,1609,1610,364,186810,2020-12-26 17:30:00,15,3,1,7,9
8819402,1673,1627,346,188096,2022-08-27 14:00:00,6,2,2,6,4
8827012,3166,3187,524,188160,2023-05-28 13:00:00,37,2,2,4,4
8341401,5651,5663,255,187965,2022-10-05 22:30:00,30,1,1,13,4
7516581,2446,2975,426,187511,2022-04-17 17:30:00,30,0,1,7,1
6425324,3779,3774,412,186243,2020-11-27 20:00:00,12,1,1,2,7
8776970,1616,1609,364,188095,2023-03-12 14:00:00,27,0,3,4,8
7512003,1636,1663,346,187482,2022-03-19 12:30:00,39,2,0,7,6
8819472,1673,1635,346,188096,2022-09-13 18:45:00,10,1,2,4,5
6185032,5660,5812,255,186667,2020-10-31 22:00:00,19,1,0,0,12
9967525,5657,5653,255,188756,2023-08-20 14:00:00,20,1,0,3,7
8341371,5654,5644,255,187965,2022-10-06 00:30:00,30,0,0,11,3
7511902,1659,1627,346,187482,2021-08-06 18:45:00,1,2,2,4,8
6632528,696,802,795,186267,2021-04-18 14:15:00,33,1,0,7,3
7246265,5646,5656,255,187168,2021-06-12 22:00:00,3,1,1,4,4
8776772,1625,1628,364,188095,2022-08-27 14:00:00,4,4,2,6,1
7536269,680,696,795,187526,2021-11-20 15:15:00,14,2,2,5,2
8776820,1669,1651,364,188095,2022-10-14 19:00:00,11,2,0,2,11
6594226,1650,1620,346,186333,2020-09-26 14:00:00,3,1,1,7,5
6593958,1637,1640,346,186333,2021-01-19 18:00:00,25,3,0,0,5
8785767,3774,3788,412,188122,2022-08-07 15:05:00,1,0,1,7,2
10521218,684,681,795,189012,2023-10-29 13:00:00,11,2,1,6,3
7536151,678,698,795,187526,2022-03-18 20:00:00,29,1,1,8,2
6639326,3159,3157,524,186353,2021-05-09 18:45:00,35,0,3,8,2
6542875,2444,2459,426,186265,2021-02-15 19:30:00,21,3,3,5,2
6589354,1612,1630,364,186810,2020-09-12 16:30:00,1,4,3,9,0
10607575,3166,3162,524,188994,2023-11-03 19:45:00,11,1,0,2,6
7606785,3173,3191,524,187528,2021-10-01 18:45:00,7,1,1,2,4
9967616,5644,5655,255,188756,2023-10-22 19:00:00,28,7,1,3,6
8776845,1651,1642,364,188095,2022-10-18 18:30:00,12,0,0,9,1
10567196,3770,3779,412,189971,2024-03-16 16:00:00,26,1,3,4,5
9967595,5685,5649,255,188756,2023-09-15 00:30:00,23,2,0,5,1
8785097,2462,2446,426,188082,2022-10-15 13:30:00,10,5,1,7,1
7606863,3193,3157,524,187528,2021-12-01 19:45:00,15,0,3,2,6
10567247,3767,3803,412,189971,2024-01-28 19:45:00,19,2,2,7,0
7536339,686,692,795,187526,2021-12-10 20:00:00,17,0,0,7,4
8823137,679,708,795,188124,2023-04-16 16:30:00,29,2,1,9,2
7485234,1629,1609,364,187475,2022-02-10 19:45:00,24,0,1,7,4
6639356,3173,3158,524,186353,2021-04-25 16:00:00,33,3,2,4,10
10480231,1614,1636,364,188989,2023-12-22 20:00:00,18,1,1,9,1
12281104,5646,5657,255,189744,2024-06-14 00:30:00,8,2,0,10,6
7536064,682,678,795,187526,2022-04-09 16:30:00,31,1,1,7,2
8826990,3163,3164,524,188160,2023-05-08 16:30:00,34,2,0,7,3
7485462,1625,1609,364,187475,2021-08-28 11:30:00,3,5,0,14,0
6542757,2459,2482,426,186265,2021-05-15 13:30:00,33,1,1,10,4
10572193,2451,2445,426,188974,2024-03-02 17:30:00,24,2,3,5,4
10607567,3162,3158,524,188994,2023-11-12 17:00:00,12,0,0,4,1
7246240,5651,5812,255,187168,2021-06-20 21:15:00,5,2,1,4,3
7246188,5685,5707,255,187168,2021-07-07 21:00:00,10,1,1,4,6
8819414,1643,1618,346,188096,2022-08-27 14:00:00,6,2,0,7,2
10518974,1672,1634,346,188987,2024-04-27 19:00:00,45,3,3,6,8
10567071,3774,3802,412,189971,2023-11-26 16:05:00,13,3,1,1,8
8776784,1633,1613,364,188095,2023-04-05 19:00:00,7,1,5,7,6
7536021,674,695,795,187526,2022-04-30 16:30:00,34,1,1,1,7
7606950,3315,3164,524,187528,2021-08-29 16:30:00,2,0,0,8,6
8826685,3168,3178,524,188160,2022-08-28 18:45:00,3,1,1,3,5
7606610,3161,3178,524,187528,2022-05-06 16:45:00,36,4,2,15,2
7485422,1631,1611,364,187475,2021-10-16 14:00:00,8,4,2,4,3
11933088,5657,5653,255,189744,2024-12-04 22:00:00,37,2,0,3,6
7485370,1619,1614,364,187475,2021-11-05 20:00:00,11,1,0,10,8
6639442,3172,3197,524,186353,2021-03-03 19:45:00,25,5,1,4,3
8826946,3176,3172,524,188160,2023-04-17 18:45:00,30,1,1,5,1
10480271,1669,1611,364,188989,2024-03-30 20:00:00,30,1,1,14,3
7606840,3159,3193,524,187528,2021-12-05 19:45:00,16,2,0,5,1
7245967,5707,5819,255,187168,2021-11-05,31,0,0,6,2
8823117,713,756,795,188124,2023-03-18 15:15:00,26,2,2,3,5
7516795,2463,2446,426,187511,2021-10-24 13:30:00,9,2,2,6,6
9967607,5685,5707,255,188756,2023-08-27 14:00:00,21,2,0,10,4
6425565,3767,3782,412,186243,2021-04-18 11:00:00,33,3,2,13,3
7517787,3773,3802,412,187374,2021-10-01 19:00:00,9,2,0,5,3
11932974,5640,5638,255,189744,2024-09-15 21:30:00,26,0,1,7,7
7245989,5685,5638,255,187168,2021-10-24 21:15:00,28,1,0,3,5
8341510,5644,5651,255,187965,2022-11-06,36,2,0,10,5
6589390,1613,1646,364,186810,2020-10-03 19:00:00,4,3,1,3,4
6425453,3774,3782,412,186243,2021-02-14 14:00:00,25,0,2,7,1
